Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Northern Mariana Islands,MNP,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Northern Mariana Islands,MNP,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-11.3207547169811,-29.6808510638298,..,..,..
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,23687.2718520599,17302.9221368504,..,..,..
Northern Mariana Islands,MNP,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,..,..,..,..,..
Northern Mariana Islands,MNP,"Time to import, border compliance (hours)",IC.IMP.TMBC,..,..,..,..,..
Norway,NOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.2548952066717,33.1436412615645,28.1864118553233,27.1451195562867,32.4692964351751
Norway,NOR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.33611675905583,-9.85472402449096,1.82329555830714,12.519942883778,0.724718914156512
Norway,NOR,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,137094264751.473,123584003306.81,125837304949.881,141592063656.092,142618208122.352
Norway,NOR,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-2907001854.25779,-991235796.202111,67916543265.0386,147393287330.573,98896078457.1722
Norway,NOR,Net foreign assets (current LCU),FM.AST.NFRG.CN,-1106823346550.67,-878113399105.061,-672906473041.583,-832818583744.808,-818193356024.177
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.12377787436797,-1.2781717845226,3.90868677689417,3.00563516076298,0.514118226595343
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,76430.5889473338,68340.0181033702,93072.8925119571,108798.451165901,87961.7806135072
Norway,NOR,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,3.24,3.27,3.49,..,..
Norway,NOR,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,9.55,11.38,8.77,..,..
Norway,NOR,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,2,..,..,..,..
Norway,NOR,"Time to import, border compliance (hours)",IC.IMP.TMBC,2,..,..,..,..
Oman,OMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.984116670703,44.8197494245021,41.3895442243827,..,..
Oman,OMN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-3.38494566735777,-8.91768967354083,2.72676709304365,..,..
Oman,OMN,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,34036766229.5308,31001473042.2727,31846811007.5482,..,..
Oman,OMN,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-5490922872.62926,-11691153006.8291,-7078585868.42042,5159905993.71597,..
Oman,OMN,Net foreign assets (current LCU),FM.AST.NFRG.CN,5233237523.57565,3814165086.7723,4895022377.23999,4748528979.1098,6439602221.25899
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.1287110618463,-3.37971439992238,3.09227668737446,4.31125350906991,1.29999999999998
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,19132.1522739094,16707.6230063214,19509.4664633867,25056.7948608378,23295.3299592198
Oman,OMN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,3.27,3.24,3.12,..,..
Oman,OMN,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,5.92,5.76,5.77,..,..
Oman,OMN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,7,..,..,..,..
Oman,OMN,"Time to import, border compliance (hours)",IC.IMP.TMBC,39,..,..,..,..
Pakistan,PAK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,19.5147124206658,17.4177214167425,17.9788210968775,22.4969043647628,17.7150453078767
Pakistan,PAK,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.6119282658312,-5.06351873322131,14.4859721532875,11.0191549496929,-0.306566606442232
Pakistan,PAK,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,87561346070.5383,83127660909.1958,95169510720.1812,105656386571.303,105332479372.502
Pakistan,PAK,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-8060000000,-1195000000,-12525000000,-12015000000,-1549000000
Pakistan,PAK,Net foreign assets (current LCU),FM.AST.NFRG.CN,-268822186404.258,337511542363.814,444437744682.648,-2419765683210.58,-2476379369983.76
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.49763692943365,-1.27408744338709,6.51388575852702,4.767539530847,-0.00485526939898762
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1437.1658330724,1322.31478539554,1506.10829305917,1589.26398049714,1407.02135059495
Pakistan,PAK,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,12.55,11.7,11.65,..,..
Pakistan,PAK,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,12.21,11.44,11.38,..,..
Pakistan,PAK,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,96,..,..,..,..
Pakistan,PAK,"Time to import, border compliance (hours)",IC.IMP.TMBC,120,..,..,..,..
Palau,PLW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,77.1764651358105,83.0109140604496,75.8557595579283,78.3376681239942,..
Palau,PLW,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.656791248055796,-3.45056093415404,-17.8060316897021,28.2300959979788,..
Palau,PLW,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,224243809.712047,216506140.416864,177954988.444087,228191852.515044,..
Palau,PLW,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-76729000,-49909000,-67034000,-119975000,..
Palau,PLW,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.909470287297864,-7.56802122871169,-14.1640511125218,-0.362288565445908,0.448430493273634
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,15730.559546438,14532.5583231468,12752.8952959639,13421.9722911546,14565.3302534617
Palau,PLW,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,21.42,6.78,6.8,..,..
Palau,PLW,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,9.81,4.53,4.55,..,..
Palau,PLW,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,96,..,..,..,..
Palau,PLW,"Time to import, border compliance (hours)",IC.IMP.TMBC,84,..,..,..,..
Panama,PAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,40.2053275785557,31.3007675647552,37.6565996222409,47.9906701279787,..
Panama,PAN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-1.69400921902202,-31.7636680589693,34.0331108698013,34.7644297876148,..
Panama,PAN,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,..,..,..,..,..
Panama,PAN,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-2151880135.23,88391161.31,-696691041.36,-6599335706.07,-2242037497.71
Panama,PAN,Net foreign assets (current LCU),FM.AST.NFRG.CN,3528686839.31408,9334259007.18884,..,..,..
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.28187497706709,-17.6683327218533,15.835765045402,10.8093661181786,7.31677741654941
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,16472.8317470488,13293.3331951688,15491.2898013383,17357.6286293985,18661.7673290605
Panama,PAN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,6.19,5.99,..,..
Panama,PAN,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,5.15,5.16,..,..
Panama,PAN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,6,..,..,..,..
Panama,PAN,"Time to import, border compliance (hours)",IC.IMP.TMBC,24,..,..,..,..
Papua New Guinea,PNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Papua New Guinea,PNG,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..,..,..,..
Papua New Guinea,PNG,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,..,..,..,..,..
Papua New Guinea,PNG,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,4279232633.45752,1976329933.42486,6245644933.41311,..,..
Papua New Guinea,PNG,Net foreign assets (current LCU),FM.AST.NFRG.CN,7666301770.15441,5225600450.66032,8678231606.56509,12038161285.5429,11954353898.5212
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.48043062171888,-3.16738117629639,-0.780328729320829,5.16505132632446,2.68101048379781
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2593.77555393227,2446.08468660615,2624.60410978363,3115.92292253449,2994.4533269188
Papua New Guinea,PNG,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,11.28,4.57,4.34,..,..
Papua New Guinea,PNG,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,6.57,4.39,4.28,..,..
Papua New Guinea,PNG,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,48,..,..,..,..
Papua New Guinea,PNG,"Time to import, border compliance (hours)",IC.IMP.TMBC,72,..,..,..,..
Paraguay,PRY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.1348707907966,29.4895904898392,34.2551805109766,39.3685204368034,40.4411242072937
Paraguay,PRY,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-1.95750022730313,-15.181712636523,21.8091733688274,9.44866464273437,14.1031421182476
Paraguay,PRY,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,14011159937.2146,11884025898.503,14475833709.9039,15843606691.3926,18078053059.7359
Paraguay,PRY,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-523839578.231636,112031773.136118,-516939725.316583,-2850141772.33904,-606899286.351531
Paraguay,PRY,Net foreign assets (current LCU),FM.AST.NFRG.CN,44787052731331.3,68120901686203.3,66083374602449.5,63192259783795.3,63842918313240.7
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.40185510068001,-0.819785390971916,4.01673731780312,0.176038366132886,4.71412407945468
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,5807.83879407975,5353.34806456279,5959.44179393627,6187.0660296399,6260.45519099666
Paraguay,PRY,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,8.14,7.46,8.11,..,..
Paraguay,PRY,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,9.94,9.91,9.91,..,..
Paraguay,PRY,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,36,..,..,..,..
Paraguay,PRY,"Time to import, border compliance (hours)",IC.IMP.TMBC,24,..,..,..,..
Peru,PER,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.9044179405342,21.2345240547509,26.1288963774221,28.3466391065968,23.8208931387619
Peru,PER,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.65756262949708,-15.5496439821065,25.5677098841856,3.96762497893877,-1.81807268689414
Peru,PER,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,51871853234.6981,43805964729.7817,55006146703.861,57188584320.4351,56148854288.8838
Peru,PER,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-468126003.144533,-1084686255.30712,-10981538236.3826,-13897994480.9209,-1451458215.81895
Peru,PER,Net foreign assets (current LCU),FM.AST.NFRG.CN,191527581264.932,244643170310.662,275185518611.775,241618701115.708,..
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.24063176875049,-10.9333065010382,13.3552295093079,2.72550021563363,-0.55018230632048
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,6956.49574886694,6047.47546434312,6713.66205386496,7239.11131130898,7789.87097514036
Peru,PER,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,1.27,1.14,1.08,..,..
Peru,PER,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,2.46,2.46,2.46,..,..
Peru,PER,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,48,..,..,..,..
Peru,PER,"Time to import, border compliance (hours)",IC.IMP.TMBC,72,..,..,..,..
Philippines,PHL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,40.4589222463066,32.966720992025,37.7325748976525,44.042282064966,40.7429286581991
Philippines,PHL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.33294456794259,-21.5544214019465,12.8163381615555,14.0166250852395,0.950697647680457
Philippines,PHL,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,157065040919.218,123210580124.35,139001664723.901,158485006930.492,159991720163.307
Philippines,PHL,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-190849492.357554,9116029384.34737,-5088649769.17169,-21148105710.3,-11743042697.6099
Philippines,PHL,Net foreign assets (current LCU),FM.AST.NFRG.CN,4857890210004,6095824356050.7,6493145460492.96,6265390478265.91,6555970256536.79
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.11852566118505,-9.5182947406494,5.71473313426225,7.58098212785563,5.54585117087767
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,3413.84904430419,3224.42281121767,3460.53938172807,3499.10727950801,3725.55120488081
Philippines,PHL,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,3.54,3.42,4.01,..,..
Philippines,PHL,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,6.17,6.17,6.16,..,..
Philippines,PHL,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,96,..,..,..,..
Philippines,PHL,"Time to import, border compliance (hours)",IC.IMP.TMBC,120,..,..,..,..
Poland,POL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,49.4933781721763,47.3332871335243,54.3824692110598,61.1039814647987,51.7236990771925
Poland,POL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.19235406739114,-2.41240350012693,16.1420353749564,6.79339121985763,-1.95898521682074
Poland,POL,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,284256267409.471,277398859265.154,322176681257.461,344063403634.434,337323252420.745
Poland,POL,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,5805000000,20532000000,-2865000000,-13229000000,10360000000
Poland,POL,Net foreign assets (current LCU),FM.AST.NFRG.CN,329471601537.286,415712745989.999,512072841965.254,620547971320.148,697901568296.529
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.44998787878788,-2.02007073357655,6.93498038387065,5.63756676578897,0.160586011025046
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,15700.0135796738,15816.819050319,18050.2778862996,18732.4977273198,22112.861574706
Poland,POL,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,2.55,1.71,2.24,..,..
Poland,POL,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,6.16,4.32,5.63,..,..
Poland,POL,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,0.5,..,..,..,..
Poland,POL,"Time to import, border compliance (hours)",IC.IMP.TMBC,0,..,..,..,..
Portugal,PRT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,43.0562955633461,39.190714226037,44.2241929394347,52.0061808822047,46.6090834778776
Portugal,PRT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.94259554476896,-11.8106942216107,12.244118792231,11.0562880008759,2.23109054734316
Portugal,PRT,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,99427911480.2394,87684784884.3746,98421014108.3296,109302724881.529,111741367644.35
Portugal,PRT,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,3486377984.00967,323309265.326305,1939305107.72013,-508671204.36961,8689992983.8622
Portugal,PRT,Net foreign assets (current LCU),FM.AST.NFRG.CN,-26069022611.6872,-21310338230.3041,-22938793723.6109,-12846693521.3868,-7756681383.74092
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.68275992118076,-8.3005165411776,5.73743721854339,6.82751087594069,2.26125478073125
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,23330.817288932,22242.406417972,24661.1664874576,24515.2657495716,27275.1115544691
Portugal,PRT,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,2.55,1.71,2.24,..,..
Portugal,PRT,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,6.16,4.32,5.63,..,..
Portugal,PRT,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,0.5,..,..,..,..
Portugal,PRT,"Time to import, border compliance (hours)",IC.IMP.TMBC,0,..,..,..,..
Puerto Rico,PRI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.9925727505175,43.1618457707632,42.330864652258,45.9199487175875,47.8016120126579
Puerto Rico,PRI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..,..,..,..
Puerto Rico,PRI,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,..,..,..,..,..
Puerto Rico,PRI,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Puerto Rico,PRI,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.67546379498209,-4.1808743093346,0.385222719529239,3.56811024720668,0.563519426800866
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,32916.866800639,31427.4291136799,32619.250416757,35268.0791015719,36779.0594913858
Puerto Rico,PRI,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Puerto Rico,PRI,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Puerto Rico,PRI,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,1.714286,..,..,..,..
Puerto Rico,PRI,"Time to import, border compliance (hours)",IC.IMP.TMBC,48,..,..,..,..
Qatar,QAT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,37.8575156222525,40.9002166233522,34.0531415378261,31.6070438717343,..
Qatar,QAT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.86993274946568,-8.87140632796761,..,..,..
Qatar,QAT,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,..,..,..,..,..
Qatar,QAT,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,3266758241.75824,-4452197802.1978,24518956043.956,60928021978.022,36410164835.1648
Qatar,QAT,Net foreign assets (current LCU),FM.AST.NFRG.CN,-156522919947.489,-250779050191.592,-310192231453.176,-234326690906.09,-205083657208.334
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.688240954592672,-3.5576039896784,1.62684671918775,4.20887124812552,..
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,62827.3969554767,52315.6600806222,66858.7417247523,87480.4197119462,..
Qatar,QAT,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,4.13,3.92,3.95,..,..
Qatar,QAT,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,5.05,4.97,4.98,..,..
Qatar,QAT,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,72,..,..,..,..
Qatar,QAT,"Time to import, border compliance (hours)",IC.IMP.TMBC,48,..,..,..,..
Romania,ROU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,44.3028663616078,41.1825487998703,46.262124189443,49.9541440675511,43.9094860453574
Romania,ROU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.55127517930005,-5.18600767627576,14.8186311405279,9.46278657403697,-1.35480946343723
Romania,ROU,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,114954332132.85,108992791644.229,125144031407.751,136986144010.013,135130242767.367
Romania,ROU,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,-5727661211.59048,-8995685892.8552,-17333960156.3864,-16329350718.4712,-12879649472.6599
